scan; model; timestamp; text; twice recognized; locationID
21; SM-A310F; 2018-10-13 10:17:08; crepús culo.; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; Nay answe; true; null; 
21; SM-A310F; 2018-10-13 10:17:08; 2'ord W Stand &v; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; S919dt; true; null; 
22; SM-A310F; 2018-10-13 10:17:09; e pAmina; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; xptmind nu mai anm liniste,; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; Nay answo; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; Stand&vn; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; a'orl W; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; 919rt; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; obRund nibyi; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; nBan9 BbRd; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; a no Hemos perdido; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; a un este; false; null; 
22; SM-A310F; 2018-10-13 10:17:09; crepusculo,; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; :sbnom sl 1uo 9pildo ,1usq no' wp 1n6196 6)11; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; Jo2 9up tii9g eslq nu'b nlozpd tnoyuo 6 n0 Hemos perdido; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; o săptămînă; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; e o săptămină nu mai am linişte; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; -ar să fie!; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; 2'odW; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; 919d; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; 9bsund sibvI; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; ns2n9 sbsd; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; Eay kissé mindiárt; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; 41TEA; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; aun este; false; 12; 
23; SM-A310F; 2018-10-13 10:17:10; crepúseulo.; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; f111; false; null; 
23; SM-A310F; 2018-10-13 10:17:10; oiiohsAA; false; null; 
24; SM-A310F; 2018-10-13 10:17:11; dOT2 MibNN; false; null; 
24; SM-A310F; 2018-10-13 10:17:11; I MITa; false; null; 
24; SM-A310F; 2018-10-13 10:17:11; MIOTaXIC; false; null; 
24; SM-A310F; 2018-10-13 10:17:11; :obnom sl uol 19pildo usq no'up tn6tua; false; null; 
